81,210-2,2016/09/07,Finder.app,10.10.5,1,890,
81,210-2,2016/09/07,Microsoft Word.app,15.24.16070900,1,1,
81,210-2,2016/09/07,CoreServicesUIAgent.app,134.7,1,52,
81,210-2,2016/09/07,Finder.app,10.10.5,1,890,
81,210-2,2016/09/07,SecurityAgent.xpc,9.0,1,52,
81,210-2,2016/09/07,Google Chrome.app,37.0.2062.94,1,52,
81,210-2,2016/09/06,loginwindow.app,10.4,1385,1037,
81,210-2,2016/09/06,Locked,,412,0,
81,210-2,2016/09/06,ScreenSaverEngine.app,5.0,39,1037,
81,210-2,2016/09/06,Finder.app,10.10.5,25,1037,
81,210-2,2016/09/06,Safari.app,9.1.3,6,443,
81,210-2,2016/09/05,loginwindow.app,10.4,1671,520,
81,210-2,2016/09/05,Locked,,929,0,
81,210-2,2016/09/04,Locked,,1440,0,
81,210-2,2016/09/03,loginwindow.app,10.4,1408,2436,
81,210-2,2016/09/03,Locked,,221,0,
81,210-2,2016/09/02,Locked,,190,0,
81,210-2,2016/09/02,ScreenSaverEngine.app,5.0,39,39,
81,210-2,2016/09/02,Finder.app,10.10.5,22,62,
81,210-2,2016/09/02,PDApp.app,10.0.0.39,1,230,
81,210-2,2016/09/02,Adobe Photoshop CC 2015.5.app,17.0.0,1,230,
81,210-2,2016/09/02,loginwindow.app,10.4,1,62,
81,210-2,2016/09/02,Adobe Illustrator.app,20.0.0,1,230,
82,211-01 Teacher,2016/10/08,Finder.app,10.10.5,1815,1771,
82,211-01 Teacher,2016/10/07,Finder.app,10.10.5,939,520,
82,211-01 Teacher,2016/10/06,Finder.app,10.10.5,939,520,
82,211-01 Teacher,2016/10/05,Finder.app,10.10.5,939,520,
82,211-01 Teacher,2016/10/04,Finder.app,10.10.5,650,520,
82,211-01 Teacher,2016/10/04,CoreServicesUIAgent.app,134.7,1,520,
82,211-01 Teacher,2016/10/04,NotificationCenter.app,1.0,1,520,
82,211-01 Teacher,2016/09/22,Google Chrome.app,39.0.2171.95,163,164,
82,211-01 Teacher,2016/09/22,CoreServicesUIAgent.app,134.7,1,164,
82,211-01 Teacher,2016/09/22,Finder.app,10.10.5,1,165,
82,211-01 Teacher,2016/09/22,loginwindow.app,10.4,1,1,
82,211-01 Teacher,2016/09/19,Microsoft Word.app,15.24.16070900,2,4,
82,211-01 Teacher,2016/09/19,Finder.app,10.10.5,1,1,
82,211-01 Teacher,2016/09/19,Archive Utility.app,10.10,1,1,
82,211-01 Teacher,2016/09/19,Microsoft Word.app,15.24.16070900,1,1,
82,211-01 Teacher,2016/09/19,Adobe Acrobat.app,15.016.20039,1,1,
82,211-01 Teacher,2016/09/19,CoreServicesUIAgent.app,134.7,1,8,
82,211-01 Teacher,2016/09/19,Finder.app,10.10.5,1,8,
82,211-01 Teacher,2016/09/19,Pages.app,5.6.2,1,5,
82,211-01 Teacher,2016/09/19,TextEdit.app,1.10,1,6,
82,211-01 Teacher,2016/09/19,Google Chrome.app,39.0.2171.95,1,7,
82,211-01 Teacher,2016/09/19,loginwindow.app,10.4,1,1,
82,211-01 Teacher,2016/09/19,Adobe Acrobat.app,15.016.20039,1,1,
82,211-01 Teacher,2016/09/08,Finder.app,10.10.5,1425,1049,
82,211-01 Teacher,2016/09/08,Google Chrome.app,39.0.2171.95,35,860,
82,211-01 Teacher,2016/09/08,Microsoft Word.app,14.4.8,7,7,
82,211-01 Teacher,2016/09/08,CoreServicesUIAgent.app,134.7,1,1049,
82,211-01 Teacher,2016/09/08,Microsoft Word.app,14.4.8,1,1,
82,211-01 Teacher,2016/09/08,loginwindow.app,10.4,1,1049,
82,211-01 Teacher,2016/09/07,Finder.app,10.10.5,939,1450,
82,211-01 Teacher,2016/09/06,Finder.app,10.10.5,939,1450,
82,211-01 Teacher,2016/09/05,Finder.app,10.10.5,2051,1450,
82,211-01 Teacher,2016/09/03,Finder.app,10.10.5,986,2278,
82,211-01 Teacher,2016/09/03,loginwindow.app,10.4,1,2278,
82,211-01 Teacher,2016/09/02,Google Chrome.app,39.0.2171.95,1420,1448,
82,211-01 Teacher,2016/09/02,Finder.app,10.10.5,1,1149,
82,211-01 Teacher,2016/09/02,loginwindow.app,10.4,1,447,
82,211-01 Teacher,2016/09/01,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/31,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/30,Google Chrome.app,39.0.2171.95,313,1450,
82,211-01 Teacher,2016/08/30,QuickTime Player.app,10.4,1,1450,
82,211-01 Teacher,2016/08/29,QuickTime Player.app,10.4,2636,1450,
82,211-01 Teacher,2016/08/29,Final Cut Pro.app,10.2.1,47,66,
82,211-01 Teacher,2016/08/29,Final Cut Pro.app,10.2.1,1,1,
82,211-01 Teacher,2016/08/27,QuickTime Player.app,10.4,1293,2272,
82,211-01 Teacher,2016/08/27,Google Chrome.app,39.0.2171.95,59,2272,
82,211-01 Teacher,2016/08/27,UserNotificationCenter.app,3.3.0,1,1664,
82,211-01 Teacher,2016/08/27,Finder.app,10.10.5,1,2272,
82,211-01 Teacher,2016/08/26,Google Chrome.app,39.0.2171.95,553,1450,
82,211-01 Teacher,2016/08/26,Final Cut Pro.app,10.2.1,234,327,
82,211-01 Teacher,2016/08/26,Safari.app,9.1.2,16,169,
82,211-01 Teacher,2016/08/26,Finder.app,10.10.5,2,1450,
82,211-01 Teacher,2016/08/26,Preview.app,8.0,1,676,
